truncated_text
He talks badly aped Received
Then he walks down the
"Walking and talking, for nearly"
"OK, I'll grant that one"
"Back and forth, back and"
Remarkable.
The only explanation for this
Finally the Martian fighting machines
Later we get staggering and
Wells' text; else we'd have
But is it not the
If a film relies on
Why not do a radio
Orson Welles made himself a
"However, Hines thinks he's a"
Now I for one have
I believe good science fiction
Some really potent Sci-Fi's have
"But ""The War of the"
Wells tells a story that
The effects don't need to
fighting machines on wires gliding
Unfortunately Hines' effects are both
Crude technique is forgivable.
So you have a CG
"Fine, we can work around"
Just don't use it too
That stomped woman sequence looks
Throw it away.
It's not necessary.
You say your Martian flyer
"If you must use it,"
"But no, Hines won't listen."
We get the worst looking
Gotta get those 180 minutes
Whether in a speaking role
Evidently Hines thinks he's getting
"You, quaking behind that tree,"
You call that writhing in
"Nonsense, my grandmother can writhe"
They aren't even good amateurs.
But this needn't prove fatal.
Many a good movie has
That's what directors are for.
And editors.
Which brings up another point
If America's butchers were as
In spite of the near
Maybe Hines intention was to
If he was I can
I honestly believe that ANYONE
"Like the ""films"" of Edward"
"in the '60s and '70s,"
This movie is also a
If Mr.
Hines were forced to endure
"Every performance, every line of"
A beginning filmmaker may find
This movie will help them
"Also, beginning directors can learn"
Writers and directors who watch
Particularly those entering the craft
There is a reason filmmakers
The War of the Worlds
Some can't even come CLOSE
After hearing the word of
That said everything previously mentioned
For a film that claimed
The list of problems with
Chief amongst them is the
It dragged on for a
Nearly an hour probably could
"<br /><br />Secondly, as many"
The tripods looked OK in
Probably the worst effects of
The heat ray effects were
Also pitiful was the Thunderchild
Instead it resembled a World
<br /><br />The colors and
Most laughable of all was
"Well, the sky is black,"
There is also a very
"To detract even further, the"
In some they are bathed
In others green light.
In still others it's blue
In some instances the outsides
The frame-rate and camera is
One man portrays two characters
This led to some confusion
"The English accents, even to"
"<br /><br />In summary, this"
I have not seen Gigli
I would not be surprised
It's a pity that Mystery
"Nu Image, UFO and others"
"Some feature extensive effects work,"
Hines initially claimed that this
"Few sets are utilized, a"
Not so much because it
Barnum.
"I love movies, and I'll"
I can finally say that
The acting is terribly stale
And this movie is THREE
I didn't even make it
The scenes with the aliens
"Ummm, instead of naming this"
This cost 5 million dollars
What they spend the money
"That's hilarious, not because people"
But I didn't write this
It is not worth your
Just get the Steven Spielberg
<br /><br />I give this
Finally i thought someone is
"Wells's classic , not another"
Well it definitely follows the
Save the $8.97 you'll spend
"Wells, I had to buy"
"Instead, it took four days"
It's horrible.<br /><br />There are
Where the heck did it
Did he use most of
Finance his retirement?
Or what?
Let me start with what
It does stay true to
I can respect the actors
But good performances were quickly
and I do mean horrible
Any freshman film school student
"To me, most of it"
My own partner and I
I've seen films with budgets
Much better.<br /><br />In my
"IN fact, I have a"
There's no excuse with today's
It would be easier on
I'm not really sure how
"I like bad films, as"
"I love bad special effects,"
With the exception of the
<br /><br />The special effects
The worst I've seen since
Some scenes to watch for
"Wow, there are so many"
"On the plus side, though,"
Wells' book.
For having such good source
And then there's the mustache...
the single most distracting piece
"Of course, only half the"
The rest is characters walking
With the use of different
I wouldn't imagine it would
"Bravo, Mr."
Hines.
Bravo.
<br /><br />My advice to
It does make for an
Holy freaking God all-freaking-mighty.
"This movie was so bad,"
In a bad way...
The character acting is the
This movie was more akin
Most of the movie appeared
My favorite part was when
"They're fleeing from alien monsters,"
Then it switches to a
And the CG in general
"I mean, Come on, really."
It felt like a horrible
Worst.
Movie.
Ever.
Holy freaking God all-freaking-mighty.
"This movie was so bad,"
In a bad way...
The character acting is the
This movie was more akin
Most of the movie appeared
My favorite part was when
"They're fleeing from alien monsters,"
Then it switches to a
And the CG in general
"I mean, Come on, really."
It felt like a horrible
Worst.
Movie.
Ever.
If this film had a
A monkey could make better
What puzzles me is where
Pendragon films could have made
This is quite possibly the
I would rather sit through
I hated it completely!
I regress.
I say this IS the
There is no love for
I sold it to a
I'm betting the money for
Shame on you Pendragon films!
I want my money back!
I have just lost three
I had read the reviews
So when I managed to
There is absolutely NOTHING to
"The ""special"" effects look like"
"The acting is terrible, the"
Words really cannot describe how
When you consider some of
And if you believe an
I can only assume that
Maybe the problem is that
Characters and extras spout chunks
"Ironically enough, the ONLY person"
My advice?
Pray like crazy that Jeff
It may not be true
Maybe customs were wrong to
"Well, on it's credit side"
Wells' outstanding novella.
But other than that -
What the Master Ed Wood
Timothy Hines really does make
"Wood, who was a flawed"
The special effects (I guess
"The acting is, well, perhaps"
At the risk of sounding
.
.
GAY!
Poor Ogilvy minces and flounces
"Hey, the Stormtroopers in ""Star"
Even when Ogilvy and Company
Maybe Timothy Hines rented the
"Or was it ""Josie And"
I dunno.
"The soldiers, presumably because they're"
Wow!
I loved it!
But the 'soldiers' all looked
Perhaps that was some bit
"Oddly enough, the character of"
"Oh, yeah."
Musn't forget the THUNDER CHILD.
"In the book, the warship"
It was MEANT to RAM
"Yet, it's bow was crumpled"
An ironclad warship like THUNDERCHILD
"The costumes are all wrong,"
"And Timbo, in an obvious"
The accents being used by
"On the credit side, and"
The guns are not from
So was the ammunition shown
"But the Artilleryman, who is"
You don't sit on the
"The Opening, using what I"
"However, to the best of"
Even more disappointed then I
Maybe his version would have
I have a lot more
Timmy's vision is fine for
"Oh, yeah."
Just where DID the budget
And what happened to Michael
I'd like to hear HIS
I have a sneaking suspicion
I must add here that
I find it hard to
"Keep it up, Tim!"
Make your own version of
It just awaits the hand
And all you headupyourass snobs
FORGET IT.
It CANNOT BEAT TIMBO HINES
HEY GET A LIFE!TIMBO IS
I KID YOU NOT!
"Hines and Goforth, the perpetrators"
That simply isn't true.
Wells was very much an
cartoon factory of the 1940s
(Gobs of spattered blood looked
Although the makers of this
That film was so pretentiously
God in his wisdom created
Let this serve as a
Particularly the one about using
It is possible the Director
Certainly there was no-one present
Absolutely nothing was delivered.
"Except ""Monty Python Meets ""War"
Just unbelievable.<br /><br />There are
People who actually try to
WOW!<br /><br />I just was
"It is beyond boring, most"
"The Martians are CGI, which"
I cannot stress just how
She goes from a woman
"The change is totally noticeable,"
You can download two trailers
"Twenty years ago, the five"
"On the present days, Michael"
He asks his friends to
The greatest fear of Michael
"There are some exaggerated performances,"
"Betsy Palmer; others very weak,"
Unfortunately there is no explanation
The low-pace along more than
"In the very end, Michael"
I do not know whether
The special effects are very
My vote is four.<br /><br
Five-year-old Michael sees his mother
"""20 years later"" grown Mike"
"Morty, a life-size wooden doll"
Characters are thrown out a
Morty morphs into the dad
After finding a girl chopped
Voorhees from the original Friday
Plus the only two minority
BLAH!
This movie was crap with
"But that ""promise"" was broken"
It was so obviously just
"(And by the way, who"
It ranks right up there
Or why not just name
"""Run, it's Dr."
"Kissinger!"" That'd be about as"
